timestamp,openPrice,highPrice,lowPrice,closePrice
2026-01-12 08:30:00,"{'bid': 4581.34, 'ask': 4581.64}","{'bid': 4585.26, 'ask': 4585.56}","{'bid': 4578.71, 'ask': 4579.01}","{'bid': 4583.69, 'ask': 4583.99}"
2026-01-12 08:45:00,"{'bid': 4583.7, 'ask': 4584.0}","{'bid': 4589.49, 'ask': 4589.79}","{'bid': 4583.11, 'ask': 4583.41}","{'bid': 4587.63, 'ask': 4587.93}"
2026-01-12 09:00:00,"{'bid': 4587.61, 'ask': 4587.91}","{'bid': 4589.41, 'ask': 4589.71}","{'bid': 4581.93, 'ask': 4582.23}","{'bid': 4583.3, 'ask': 4583.6}"
2026-01-12 09:15:00,"{'bid': 4583.26, 'ask': 4583.56}","{'bid': 4584.26, 'ask': 4584.56}","{'bid': 4579.46, 'ask': 4579.76}","{'bid': 4583.71, 'ask': 4584.01}"
2026-01-12 09:30:00,"{'bid': 4583.75, 'ask': 4584.05}","{'bid': 4589.47, 'ask': 4589.77}","{'bid': 4581.8, 'ask': 4582.1}","{'bid': 4585.47, 'ask': 4585.77}"
2026-01-12 09:45:00,"{'bid': 4585.39, 'ask': 4585.69}","{'bid': 4598.27, 'ask': 4598.57}","{'bid': 4584.97, 'ask': 4585.27}","{'bid': 4596.8, 'ask': 4597.1}"
2026-01-12 10:00:00,"{'bid': 4596.84, 'ask': 4597.14}","{'bid': 4597.64, 'ask': 4597.94}","{'bid': 4593.32, 'ask': 4593.62}","{'bid': 4597.01, 'ask': 4597.31}"
2026-01-12 10:15:00,"{'bid': 4597.02, 'ask': 4597.32}","{'bid': 4599.25, 'ask': 4599.55}","{'bid': 4594.05, 'ask': 4594.35}","{'bid': 4596.44, 'ask': 4596.74}"
2026-01-12 10:30:00,"{'bid': 4596.45, 'ask': 4596.75}","{'bid': 4596.93, 'ask': 4597.23}","{'bid': 4593.5, 'ask': 4593.8}","{'bid': 4595.36, 'ask': 4595.66}"
2026-01-12 10:45:00,"{'bid': 4595.38, 'ask': 4595.68}","{'bid': 4595.51, 'ask': 4595.81}","{'bid': 4587.61, 'ask': 4587.91}","{'bid': 4589.1, 'ask': 4589.4}"
2026-01-12 11:00:00,"{'bid': 4589.15, 'ask': 4589.45}","{'bid': 4593.4, 'ask': 4593.7}","{'bid': 4585.98, 'ask': 4586.28}","{'bid': 4592.21, 'ask': 4592.51}"
2026-01-12 11:15:00,"{'bid': 4592.2, 'ask': 4592.5}","{'bid': 4593.97, 'ask': 4594.27}","{'bid': 4588.81, 'ask': 4589.11}","{'bid': 4592.4, 'ask': 4592.7}"
2026-01-12 11:30:00,"{'bid': 4592.42, 'ask': 4592.72}","{'bid': 4594.56, 'ask': 4594.86}","{'bid': 4586.89, 'ask': 4587.19}","{'bid': 4589.67, 'ask': 4589.97}"
2026-01-12 11:45:00,"{'bid': 4589.7, 'ask': 4590.0}","{'bid': 4595.35, 'ask': 4595.65}","{'bid': 4589.5, 'ask': 4589.8}","{'bid': 4594.16, 'ask': 4594.46}"
2026-01-12 12:00:00,"{'bid': 4594.18, 'ask': 4594.48}","{'bid': 4594.84, 'ask': 4595.14}","{'bid': 4590.44, 'ask': 4590.74}","{'bid': 4590.89, 'ask': 4591.19}"
2026-01-12 12:15:00,"{'bid': 4590.85, 'ask': 4591.15}","{'bid': 4593.89, 'ask': 4594.19}","{'bid': 4583.91, 'ask': 4584.21}","{'bid': 4585.2, 'ask': 4585.5}"
2026-01-12 12:30:00,"{'bid': 4585.21, 'ask': 4585.51}","{'bid': 4591.96, 'ask': 4592.26}","{'bid': 4584.42, 'ask': 4584.72}","{'bid': 4591.96, 'ask': 4592.26}"
2026-01-12 12:45:00,"{'bid': 4591.99, 'ask': 4592.29}","{'bid': 4591.99, 'ask': 4592.29}","{'bid': 4581.75, 'ask': 4582.05}","{'bid': 4585.24, 'ask': 4585.54}"
2026-01-12 13:00:00,"{'bid': 4585.13, 'ask': 4585.43}","{'bid': 4586.74, 'ask': 4587.04}","{'bid': 4579.14, 'ask': 4579.44}","{'bid': 4582.08, 'ask': 4582.38}"
2026-01-12 13:15:00,"{'bid': 4582.07, 'ask': 4582.37}","{'bid': 4582.77, 'ask': 4583.07}","{'bid': 4578.4, 'ask': 4578.7}","{'bid': 4582.66, 'ask': 4582.96}"
2026-01-12 13:30:00,"{'bid': 4582.69, 'ask': 4582.99}","{'bid': 4586.88, 'ask': 4587.18}","{'bid': 4582.16, 'ask': 4582.46}","{'bid': 4586.17, 'ask': 4586.47}"
2026-01-12 13:45:00,"{'bid': 4586.18, 'ask': 4586.48}","{'bid': 4590.66, 'ask': 4590.96}","{'bid': 4585.35, 'ask': 4585.65}","{'bid': 4590.38, 'ask': 4590.68}"
2026-01-12 14:00:00,"{'bid': 4590.4, 'ask': 4590.7}","{'bid': 4609.41, 'ask': 4609.71}","{'bid': 4588.66, 'ask': 4588.96}","{'bid': 4606.5, 'ask': 4606.8}"
2026-01-12 14:15:00,"{'bid': 4606.49, 'ask': 4606.79}","{'bid': 4611.12, 'ask': 4611.42}","{'bid': 4604.35, 'ask': 4604.65}","{'bid': 4604.82, 'ask': 4605.12}"
2026-01-12 14:30:00,"{'bid': 4604.83, 'ask': 4605.13}","{'bid': 4612.98, 'ask': 4613.28}","{'bid': 4604.8, 'ask': 4605.1}","{'bid': 4609.02, 'ask': 4609.32}"
2026-01-12 14:45:00,"{'bid': 4609.01, 'ask': 4609.31}","{'bid': 4620.21, 'ask': 4620.51}","{'bid': 4607.89, 'ask': 4608.19}","{'bid': 4615.79, 'ask': 4616.09}"
2026-01-12 15:00:00,"{'bid': 4615.77, 'ask': 4616.07}","{'bid': 4617.21, 'ask': 4617.51}","{'bid': 4592.51, 'ask': 4592.81}","{'bid': 4596.38, 'ask': 4596.68}"
2026-01-12 15:15:00,"{'bid': 4596.27, 'ask': 4596.57}","{'bid': 4599.51, 'ask': 4599.81}","{'bid': 4584.98, 'ask': 4585.28}","{'bid': 4586.41, 'ask': 4586.71}"
2026-01-12 15:30:00,"{'bid': 4586.16, 'ask': 4586.46}","{'bid': 4611.27, 'ask': 4611.57}","{'bid': 4585.09, 'ask': 4585.39}","{'bid': 4604.14, 'ask': 4604.44}"
2026-01-12 15:45:00,"{'bid': 4604.12, 'ask': 4604.42}","{'bid': 4608.1, 'ask': 4608.4}","{'bid': 4597.48, 'ask': 4597.78}","{'bid': 4602.2, 'ask': 4602.5}"
2026-01-12 16:00:00,"{'bid': 4602.05, 'ask': 4602.35}","{'bid': 4619.28, 'ask': 4619.58}","{'bid': 4601.82, 'ask': 4602.12}","{'bid': 4617.43, 'ask': 4617.73}"
2026-01-12 16:15:00,"{'bid': 4617.44, 'ask': 4617.74}","{'bid': 4622.15, 'ask': 4622.45}","{'bid': 4610.26, 'ask': 4610.56}","{'bid': 4619.6, 'ask': 4619.9}"
2026-01-12 16:30:00,"{'bid': 4619.65, 'ask': 4619.95}","{'bid': 4627.37, 'ask': 4627.67}","{'bid': 4618.5, 'ask': 4618.8}","{'bid': 4623.47, 'ask': 4623.77}"
2026-01-12 16:45:00,"{'bid': 4623.45, 'ask': 4623.75}","{'bid': 4624.92, 'ask': 4625.22}","{'bid': 4617.9, 'ask': 4618.2}","{'bid': 4621.17, 'ask': 4621.47}"
2026-01-12 17:00:00,"{'bid': 4621.08, 'ask': 4621.38}","{'bid': 4629.64, 'ask': 4629.94}","{'bid': 4617.41, 'ask': 4617.71}","{'bid': 4629.09, 'ask': 4629.39}"
2026-01-12 17:15:00,"{'bid': 4629.03, 'ask': 4629.33}","{'bid': 4630.04, 'ask': 4630.34}","{'bid': 4619.69, 'ask': 4619.99}","{'bid': 4619.92, 'ask': 4620.22}"
2026-01-12 17:30:00,"{'bid': 4619.88, 'ask': 4620.18}","{'bid': 4623.19, 'ask': 4623.49}","{'bid': 4607.9, 'ask': 4608.2}","{'bid': 4612.27, 'ask': 4612.57}"
2026-01-12 17:45:00,"{'bid': 4612.33, 'ask': 4612.63}","{'bid': 4618.33, 'ask': 4618.63}","{'bid': 4612.0, 'ask': 4612.3}","{'bid': 4616.91, 'ask': 4617.21}"
2026-01-12 18:00:00,"{'bid': 4616.92, 'ask': 4617.22}","{'bid': 4618.25, 'ask': 4618.55}","{'bid': 4613.59, 'ask': 4613.89}","{'bid': 4615.44, 'ask': 4615.74}"
2026-01-12 18:15:00,"{'bid': 4615.42, 'ask': 4615.72}","{'bid': 4618.49, 'ask': 4618.79}","{'bid': 4611.91, 'ask': 4612.21}","{'bid': 4616.38, 'ask': 4616.68}"
2026-01-12 18:30:00,"{'bid': 4616.4, 'ask': 4616.7}","{'bid': 4616.78, 'ask': 4617.08}","{'bid': 4610.61, 'ask': 4610.91}","{'bid': 4613.25, 'ask': 4613.55}"
2026-01-12 18:45:00,"{'bid': 4613.26, 'ask': 4613.56}","{'bid': 4620.41, 'ask': 4620.71}","{'bid': 4613.26, 'ask': 4613.56}","{'bid': 4616.34, 'ask': 4616.64}"
2026-01-12 19:00:00,"{'bid': 4616.35, 'ask': 4616.65}","{'bid': 4618.53, 'ask': 4618.83}","{'bid': 4608.48, 'ask': 4608.78}","{'bid': 4608.48, 'ask': 4608.78}"
2026-01-12 19:15:00,"{'bid': 4608.34, 'ask': 4608.64}","{'bid': 4608.45, 'ask': 4608.75}","{'bid': 4600.25, 'ask': 4600.55}","{'bid': 4605.58, 'ask': 4605.88}"
2026-01-12 19:30:00,"{'bid': 4605.62, 'ask': 4605.92}","{'bid': 4610.82, 'ask': 4611.12}","{'bid': 4603.0, 'ask': 4603.3}","{'bid': 4605.81, 'ask': 4606.11}"
2026-01-12 19:45:00,"{'bid': 4605.82, 'ask': 4606.12}","{'bid': 4611.21, 'ask': 4611.51}","{'bid': 4603.61, 'ask': 4603.91}","{'bid': 4610.72, 'ask': 4611.02}"
2026-01-12 20:00:00,"{'bid': 4610.75, 'ask': 4611.05}","{'bid': 4614.74, 'ask': 4615.04}","{'bid': 4608.68, 'ask': 4608.98}","{'bid': 4613.74, 'ask': 4614.04}"
2026-01-12 20:15:00,"{'bid': 4613.72, 'ask': 4614.02}","{'bid': 4617.19, 'ask': 4617.49}","{'bid': 4612.63, 'ask': 4612.93}","{'bid': 4616.8, 'ask': 4617.1}"
2026-01-12 20:30:00,"{'bid': 4616.79, 'ask': 4617.09}","{'bid': 4618.92, 'ask': 4619.22}","{'bid': 4614.03, 'ask': 4614.33}","{'bid': 4616.31, 'ask': 4616.61}"
2026-01-12 20:45:00,"{'bid': 4616.3, 'ask': 4616.6}","{'bid': 4616.8, 'ask': 4617.1}","{'bid': 4609.24, 'ask': 4609.54}","{'bid': 4611.04, 'ask': 4611.34}"
2026-01-12 21:00:00,"{'bid': 4611.08, 'ask': 4611.38}","{'bid': 4611.59, 'ask': 4611.89}","{'bid': 4599.87, 'ask': 4600.17}","{'bid': 4602.83, 'ask': 4603.13}"
2026-01-12 21:15:00,"{'bid': 4602.86, 'ask': 4603.16}","{'bid': 4604.3, 'ask': 4604.6}","{'bid': 4599.69, 'ask': 4599.99}","{'bid': 4602.45, 'ask': 4602.75}"
2026-01-12 21:30:00,"{'bid': 4602.48, 'ask': 4602.78}","{'bid': 4604.73, 'ask': 4605.03}","{'bid': 4592.45, 'ask': 4592.75}","{'bid': 4592.58, 'ask': 4592.88}"
2026-01-12 21:45:00,"{'bid': 4592.61, 'ask': 4592.91}","{'bid': 4599.16, 'ask': 4599.46}","{'bid': 4591.55, 'ask': 4591.85}","{'bid': 4593.51, 'ask': 4593.81}"
2026-01-12 22:00:00,"{'bid': 4593.61, 'ask': 4593.91}","{'bid': 4596.88, 'ask': 4597.18}","{'bid': 4590.99, 'ask': 4591.29}","{'bid': 4592.71, 'ask': 4593.01}"
2026-01-12 22:15:00,"{'bid': 4592.7, 'ask': 4593.0}","{'bid': 4594.19, 'ask': 4594.49}","{'bid': 4590.7, 'ask': 4591.0}","{'bid': 4593.7, 'ask': 4594.0}"
2026-01-12 22:30:00,"{'bid': 4593.71, 'ask': 4594.01}","{'bid': 4595.12, 'ask': 4595.42}","{'bid': 4589.93, 'ask': 4590.23}","{'bid': 4590.33, 'ask': 4590.63}"
2026-01-12 22:45:00,"{'bid': 4590.42, 'ask': 4590.72}","{'bid': 4597.64, 'ask': 4597.94}","{'bid': 4589.21, 'ask': 4589.51}","{'bid': 4597.37, 'ask': 4597.67}"
2026-01-13 00:00:00,"{'bid': 4594.92, 'ask': 4596.12}","{'bid': 4607.76, 'ask': 4608.06}","{'bid': 4578.0, 'ask': 4578.3}","{'bid': 4578.94, 'ask': 4579.24}"
2026-01-13 00:15:00,"{'bid': 4578.9, 'ask': 4579.2}","{'bid': 4588.6, 'ask': 4588.9}","{'bid': 4578.37, 'ask': 4578.67}","{'bid': 4584.66, 'ask': 4584.96}"
2026-01-13 00:30:00,"{'bid': 4584.7, 'ask': 4585.0}","{'bid': 4590.15, 'ask': 4590.45}","{'bid': 4584.08, 'ask': 4584.38}","{'bid': 4586.15, 'ask': 4586.45}"
2026-01-13 00:45:00,"{'bid': 4586.21, 'ask': 4586.51}","{'bid': 4599.58, 'ask': 4599.88}","{'bid': 4586.13, 'ask': 4586.43}","{'bid': 4599.27, 'ask': 4599.57}"
2026-01-13 01:00:00,"{'bid': 4599.36, 'ask': 4599.66}","{'bid': 4599.52, 'ask': 4599.82}","{'bid': 4592.23, 'ask': 4592.53}","{'bid': 4592.94, 'ask': 4593.24}"
2026-01-13 01:15:00,"{'bid': 4592.9, 'ask': 4593.2}","{'bid': 4595.99, 'ask': 4596.29}","{'bid': 4588.17, 'ask': 4588.47}","{'bid': 4588.28, 'ask': 4588.58}"
2026-01-13 01:30:00,"{'bid': 4588.23, 'ask': 4588.53}","{'bid': 4590.88, 'ask': 4591.18}","{'bid': 4584.44, 'ask': 4584.74}","{'bid': 4586.17, 'ask': 4586.47}"
2026-01-13 01:45:00,"{'bid': 4586.18, 'ask': 4586.48}","{'bid': 4592.1, 'ask': 4592.4}","{'bid': 4586.18, 'ask': 4586.48}","{'bid': 4587.28, 'ask': 4587.58}"
2026-01-13 02:00:00,"{'bid': 4587.36, 'ask': 4587.66}","{'bid': 4595.65, 'ask': 4595.95}","{'bid': 4581.53, 'ask': 4581.83}","{'bid': 4592.32, 'ask': 4592.62}"
2026-01-13 02:15:00,"{'bid': 4592.4, 'ask': 4592.7}","{'bid': 4595.49, 'ask': 4595.79}","{'bid': 4581.6, 'ask': 4581.9}","{'bid': 4581.77, 'ask': 4582.07}"
2026-01-13 02:30:00,"{'bid': 4581.76, 'ask': 4582.06}","{'bid': 4587.01, 'ask': 4587.31}","{'bid': 4575.7, 'ask': 4576.0}","{'bid': 4583.16, 'ask': 4583.46}"
2026-01-13 02:45:00,"{'bid': 4583.14, 'ask': 4583.44}","{'bid': 4585.98, 'ask': 4586.28}","{'bid': 4577.53, 'ask': 4577.83}","{'bid': 4577.8, 'ask': 4578.1}"
2026-01-13 03:00:00,"{'bid': 4577.76, 'ask': 4578.06}","{'bid': 4590.5, 'ask': 4590.8}","{'bid': 4576.69, 'ask': 4576.99}","{'bid': 4586.42, 'ask': 4586.72}"
2026-01-13 03:15:00,"{'bid': 4586.44, 'ask': 4586.74}","{'bid': 4587.25, 'ask': 4587.55}","{'bid': 4583.45, 'ask': 4583.75}","{'bid': 4583.68, 'ask': 4583.98}"
2026-01-13 03:30:00,"{'bid': 4583.71, 'ask': 4584.01}","{'bid': 4590.1, 'ask': 4590.4}","{'bid': 4581.91, 'ask': 4582.21}","{'bid': 4589.29, 'ask': 4589.59}"
2026-01-13 03:45:00,"{'bid': 4589.19, 'ask': 4589.49}","{'bid': 4595.02, 'ask': 4595.32}","{'bid': 4589.03, 'ask': 4589.33}","{'bid': 4594.19, 'ask': 4594.49}"
2026-01-13 04:00:00,"{'bid': 4594.08, 'ask': 4594.38}","{'bid': 4599.57, 'ask': 4599.87}","{'bid': 4592.74, 'ask': 4593.04}","{'bid': 4597.94, 'ask': 4598.24}"
2026-01-13 04:15:00,"{'bid': 4597.95, 'ask': 4598.25}","{'bid': 4598.65, 'ask': 4598.95}","{'bid': 4594.82, 'ask': 4595.12}","{'bid': 4595.61, 'ask': 4595.91}"
2026-01-13 04:30:00,"{'bid': 4595.57, 'ask': 4595.87}","{'bid': 4598.12, 'ask': 4598.42}","{'bid': 4593.45, 'ask': 4593.75}","{'bid': 4593.86, 'ask': 4594.16}"
2026-01-13 04:45:00,"{'bid': 4593.85, 'ask': 4594.15}","{'bid': 4595.24, 'ask': 4595.54}","{'bid': 4592.47, 'ask': 4592.77}","{'bid': 4594.07, 'ask': 4594.37}"
2026-01-13 05:00:00,"{'bid': 4594.09, 'ask': 4594.39}","{'bid': 4597.89, 'ask': 4598.19}","{'bid': 4593.9, 'ask': 4594.2}","{'bid': 4597.56, 'ask': 4597.86}"
2026-01-13 05:15:00,"{'bid': 4597.55, 'ask': 4597.85}","{'bid': 4599.6, 'ask': 4599.9}","{'bid': 4596.49, 'ask': 4596.79}","{'bid': 4597.24, 'ask': 4597.54}"
2026-01-13 05:30:00,"{'bid': 4597.22, 'ask': 4597.52}","{'bid': 4599.75, 'ask': 4600.05}","{'bid': 4594.65, 'ask': 4594.95}","{'bid': 4598.85, 'ask': 4599.15}"
2026-01-13 05:45:00,"{'bid': 4598.86, 'ask': 4599.16}","{'bid': 4599.26, 'ask': 4599.56}","{'bid': 4596.14, 'ask': 4596.44}","{'bid': 4596.47, 'ask': 4596.77}"
2026-01-13 06:00:00,"{'bid': 4596.44, 'ask': 4596.74}","{'bid': 4598.48, 'ask': 4598.78}","{'bid': 4591.8, 'ask': 4592.1}","{'bid': 4594.28, 'ask': 4594.58}"
2026-01-13 06:15:00,"{'bid': 4594.32, 'ask': 4594.62}","{'bid': 4601.46, 'ask': 4601.76}","{'bid': 4594.21, 'ask': 4594.51}","{'bid': 4601.27, 'ask': 4601.57}"
2026-01-13 06:30:00,"{'bid': 4601.33, 'ask': 4601.63}","{'bid': 4602.09, 'ask': 4602.39}","{'bid': 4585.58, 'ask': 4585.88}","{'bid': 4594.27, 'ask': 4594.57}"
2026-01-13 06:45:00,"{'bid': 4594.2, 'ask': 4594.5}","{'bid': 4595.95, 'ask': 4596.25}","{'bid': 4591.25, 'ask': 4591.55}","{'bid': 4592.09, 'ask': 4592.39}"
2026-01-13 07:00:00,"{'bid': 4592.08, 'ask': 4592.38}","{'bid': 4592.24, 'ask': 4592.54}","{'bid': 4588.04, 'ask': 4588.34}","{'bid': 4590.26, 'ask': 4590.56}"
2026-01-13 07:15:00,"{'bid': 4590.25, 'ask': 4590.55}","{'bid': 4590.8, 'ask': 4591.1}","{'bid': 4582.39, 'ask': 4582.69}","{'bid': 4584.73, 'ask': 4585.03}"
2026-01-13 07:30:00,"{'bid': 4584.75, 'ask': 4585.05}","{'bid': 4586.03, 'ask': 4586.33}","{'bid': 4573.52, 'ask': 4573.82}","{'bid': 4575.88, 'ask': 4576.18}"
2026-01-13 07:45:00,"{'bid': 4575.86, 'ask': 4576.16}","{'bid': 4583.29, 'ask': 4583.59}","{'bid': 4575.23, 'ask': 4575.53}","{'bid': 4581.42, 'ask': 4581.72}"
2026-01-13 08:00:00,"{'bid': 4581.52, 'ask': 4581.82}","{'bid': 4585.22, 'ask': 4585.52}","{'bid': 4578.92, 'ask': 4579.22}","{'bid': 4584.67, 'ask': 4584.97}"
2026-01-13 08:15:00,"{'bid': 4584.68, 'ask': 4584.98}","{'bid': 4584.89, 'ask': 4585.19}","{'bid': 4578.8, 'ask': 4579.1}","{'bid': 4583.88, 'ask': 4584.18}"
2026-01-13 08:30:00,"{'bid': 4583.86, 'ask': 4584.16}","{'bid': 4587.01, 'ask': 4587.31}","{'bid': 4579.55, 'ask': 4579.85}","{'bid': 4580.28, 'ask': 4580.58}"
2026-01-13 08:45:00,"{'bid': 4580.29, 'ask': 4580.59}","{'bid': 4582.48, 'ask': 4582.78}","{'bid': 4577.4, 'ask': 4577.7}","{'bid': 4580.68, 'ask': 4580.98}"
2026-01-13 09:00:00,"{'bid': 4580.61, 'ask': 4580.91}","{'bid': 4591.57, 'ask': 4591.87}","{'bid': 4579.66, 'ask': 4579.96}","{'bid': 4587.74, 'ask': 4588.04}"
2026-01-13 09:15:00,"{'bid': 4587.72, 'ask': 4588.02}","{'bid': 4592.51, 'ask': 4592.81}","{'bid': 4584.87, 'ask': 4585.17}","{'bid': 4589.92, 'ask': 4590.22}"
2026-01-13 09:30:00,"{'bid': 4589.95, 'ask': 4590.25}","{'bid': 4596.88, 'ask': 4597.18}","{'bid': 4589.11, 'ask': 4589.41}","{'bid': 4593.58, 'ask': 4593.88}"
2026-01-13 09:45:00,"{'bid': 4593.6, 'ask': 4593.9}","{'bid': 4595.41, 'ask': 4595.71}","{'bid': 4591.68, 'ask': 4591.98}","{'bid': 4592.68, 'ask': 4592.98}"
2026-01-13 10:00:00,"{'bid': 4592.7, 'ask': 4593.0}","{'bid': 4595.65, 'ask': 4595.95}","{'bid': 4589.53, 'ask': 4589.83}","{'bid': 4593.97, 'ask': 4594.27}"
2026-01-13 10:15:00,"{'bid': 4593.96, 'ask': 4594.26}","{'bid': 4594.93, 'ask': 4595.23}","{'bid': 4587.98, 'ask': 4588.28}","{'bid': 4589.11, 'ask': 4589.41}"
2026-01-13 10:30:00,"{'bid': 4589.12, 'ask': 4589.42}","{'bid': 4592.02, 'ask': 4592.32}","{'bid': 4586.69, 'ask': 4586.99}","{'bid': 4590.66, 'ask': 4590.96}"
2026-01-13 10:45:00,"{'bid': 4590.61, 'ask': 4590.91}","{'bid': 4590.82, 'ask': 4591.12}","{'bid': 4585.69, 'ask': 4585.99}","{'bid': 4586.07, 'ask': 4586.37}"
2026-01-13 11:00:00,"{'bid': 4586.06, 'ask': 4586.36}","{'bid': 4586.95, 'ask': 4587.25}","{'bid': 4580.35, 'ask': 4580.65}","{'bid': 4583.33, 'ask': 4583.63}"
2026-01-13 11:15:00,"{'bid': 4583.31, 'ask': 4583.61}","{'bid': 4586.27, 'ask': 4586.57}","{'bid': 4580.81, 'ask': 4581.11}","{'bid': 4584.55, 'ask': 4584.85}"
2026-01-13 11:30:00,"{'bid': 4584.54, 'ask': 4584.84}","{'bid': 4588.15, 'ask': 4588.45}","{'bid': 4581.59, 'ask': 4581.89}","{'bid': 4587.21, 'ask': 4587.51}"
2026-01-13 11:45:00,"{'bid': 4587.24, 'ask': 4587.54}","{'bid': 4587.24, 'ask': 4587.54}","{'bid': 4584.6, 'ask': 4584.9}","{'bid': 4586.22, 'ask': 4586.52}"
2026-01-13 12:00:00,"{'bid': 4586.25, 'ask': 4586.55}","{'bid': 4588.78, 'ask': 4589.08}","{'bid': 4584.75, 'ask': 4585.05}","{'bid': 4584.76, 'ask': 4585.06}"
2026-01-13 12:15:00,"{'bid': 4584.75, 'ask': 4585.05}","{'bid': 4589.03, 'ask': 4589.33}","{'bid': 4582.05, 'ask': 4582.35}","{'bid': 4586.79, 'ask': 4587.09}"
2026-01-13 12:30:00,"{'bid': 4586.76, 'ask': 4587.06}","{'bid': 4589.74, 'ask': 4590.04}","{'bid': 4585.01, 'ask': 4585.31}","{'bid': 4589.74, 'ask': 4590.04}"
2026-01-13 12:45:00,"{'bid': 4589.72, 'ask': 4590.02}","{'bid': 4591.95, 'ask': 4592.25}","{'bid': 4586.15, 'ask': 4586.45}","{'bid': 4588.42, 'ask': 4588.72}"
2026-01-13 13:00:00,"{'bid': 4588.44, 'ask': 4588.74}","{'bid': 4588.95, 'ask': 4589.25}","{'bid': 4583.19, 'ask': 4583.49}","{'bid': 4583.46, 'ask': 4583.76}"
2026-01-13 13:15:00,"{'bid': 4583.48, 'ask': 4583.78}","{'bid': 4584.63, 'ask': 4584.93}","{'bid': 4577.79, 'ask': 4578.09}","{'bid': 4580.45, 'ask': 4580.75}"
2026-01-13 13:30:00,"{'bid': 4580.42, 'ask': 4580.72}","{'bid': 4586.13, 'ask': 4586.43}","{'bid': 4579.27, 'ask': 4579.57}","{'bid': 4585.78, 'ask': 4586.08}"
2026-01-13 13:45:00,"{'bid': 4585.76, 'ask': 4586.06}","{'bid': 4595.25, 'ask': 4595.55}","{'bid': 4585.43, 'ask': 4585.73}","{'bid': 4593.22, 'ask': 4593.52}"
2026-01-13 14:00:00,"{'bid': 4593.45, 'ask': 4593.75}","{'bid': 4606.3, 'ask': 4606.6}","{'bid': 4590.48, 'ask': 4590.78}","{'bid': 4602.69, 'ask': 4602.99}"
2026-01-13 14:15:00,"{'bid': 4602.72, 'ask': 4603.02}","{'bid': 4606.37, 'ask': 4606.67}","{'bid': 4599.44, 'ask': 4599.74}","{'bid': 4601.12, 'ask': 4601.42}"
2026-01-13 14:30:00,"{'bid': 4600.97, 'ask': 4601.57}","{'bid': 4620.36, 'ask': 4620.66}","{'bid': 4600.87, 'ask': 4601.47}","{'bid': 4617.88, 'ask': 4618.18}"
2026-01-13 14:45:00,"{'bid': 4617.71, 'ask': 4618.01}","{'bid': 4620.86, 'ask': 4621.16}","{'bid': 4607.2, 'ask': 4607.5}","{'bid': 4611.47, 'ask': 4611.77}"
2026-01-13 15:00:00,"{'bid': 4611.44, 'ask': 4611.74}","{'bid': 4619.0, 'ask': 4619.3}","{'bid': 4608.99, 'ask': 4609.29}","{'bid': 4618.74, 'ask': 4619.04}"
2026-01-13 15:15:00,"{'bid': 4618.72, 'ask': 4619.02}","{'bid': 4623.65, 'ask': 4623.95}","{'bid': 4614.53, 'ask': 4614.83}","{'bid': 4618.2, 'ask': 4618.5}"
2026-01-13 15:30:00,"{'bid': 4618.24, 'ask': 4618.54}","{'bid': 4625.98, 'ask': 4626.28}","{'bid': 4611.6, 'ask': 4611.9}","{'bid': 4625.84, 'ask': 4626.14}"
2026-01-13 15:45:00,"{'bid': 4625.71, 'ask': 4626.01}","{'bid': 4634.59, 'ask': 4634.89}","{'bid': 4622.53, 'ask': 4622.83}","{'bid': 4629.77, 'ask': 4630.07}"
2026-01-13 16:00:00,"{'bid': 4629.78, 'ask': 4630.08}","{'bid': 4630.26, 'ask': 4630.56}","{'bid': 4614.39, 'ask': 4614.69}","{'bid': 4621.43, 'ask': 4621.73}"
2026-01-13 16:15:00,"{'bid': 4621.34, 'ask': 4621.64}","{'bid': 4623.27, 'ask': 4623.57}","{'bid': 4600.78, 'ask': 4601.08}","{'bid': 4608.71, 'ask': 4609.01}"
2026-01-13 16:30:00,"{'bid': 4608.83, 'ask': 4609.13}","{'bid': 4616.28, 'ask': 4616.58}","{'bid': 4605.04, 'ask': 4605.34}","{'bid': 4614.78, 'ask': 4615.08}"
2026-01-13 16:45:00,"{'bid': 4614.79, 'ask': 4615.09}","{'bid': 4620.57, 'ask': 4620.87}","{'bid': 4612.74, 'ask': 4613.04}","{'bid': 4618.98, 'ask': 4619.28}"
2026-01-13 17:00:00,"{'bid': 4618.89, 'ask': 4619.19}","{'bid': 4620.75, 'ask': 4621.05}","{'bid': 4606.6, 'ask': 4606.9}","{'bid': 4612.32, 'ask': 4612.62}"
2026-01-13 17:15:00,"{'bid': 4612.3, 'ask': 4612.6}","{'bid': 4612.74, 'ask': 4613.04}","{'bid': 4592.9, 'ask': 4593.2}","{'bid': 4598.45, 'ask': 4598.75}"
2026-01-13 17:30:00,"{'bid': 4598.33, 'ask': 4598.63}","{'bid': 4609.26, 'ask': 4609.56}","{'bid': 4596.61, 'ask': 4596.91}","{'bid': 4608.77, 'ask': 4609.07}"
2026-01-13 17:45:00,"{'bid': 4608.76, 'ask': 4609.06}","{'bid': 4613.84, 'ask': 4614.14}","{'bid': 4607.35, 'ask': 4607.65}","{'bid': 4613.34, 'ask': 4613.64}"
